transaction_id,customer_id,transaction_date,transaction_type,payment_method,channel,transaction_amount,fee_amount,transaction_status
TXN00061855,CUST000674,2025-09-13,Cash Withdrawal,QR Payment,Web,1599.64,0.0,Reversed
TXN00063021,CUST002644,2025-09-13,Card Purchase,Debit Card,Mobile App,3403.33,26.92,Completed
TXN00064830,CUST005738,2025-09-13,Cash Withdrawal,Debit Card,Mobile App,6439.92,62.09,Completed
TXN00065391,CUST010488,2025-09-13,Online Payment,Debit Card,POS,7796.47,72.86,Completed
TXN00067620,CUST007612,2025-09-13,Bank Transfer,Debit Card,Mobile App,34174.72,128.48,Completed
TXN00067963,CUST010101,2025-09-13,Online Payment,Bank Transfer,Mobile App,11474.17,133.67,Completed
TXN00068250,CUST003581,2025-09-13,Bank Transfer,Bank Transfer,POS,38758.93,165.61,Completed
TXN00069257,CUST007863,2025-09-13,Cash Withdrawal,Bank Transfer,POS,21403.55,205.88,Completed
TXN00069738,CUST002711,2025-09-13,Bank Transfer,QR Payment,Mobile App,19847.69,76.14,Completed
TXN00071645,CUST003542,2025-09-13,Card Purchase,Bank Transfer,Branch,4900.38,50.72,Completed
TXN00074700,CUST010293,2025-09-13,Bill Payment,QR Payment,Web,15201.76,100.26,Completed
TXN00074913,CUST000776,2025-09-13,Mobile Top-up,Credit Card,POS,4129.38,12.27,Completed
TXN00074964,CUST009537,2025-09-13,Card Purchase,Mobile Wallet,Mobile App,5060.02,38.47,Completed
TXN00076037,CUST006271,2025-09-13,Bill Payment,Credit Card,ATM,30450.4,183.67,Completed
TXN00076737,CUST000222,2025-09-13,Cash Withdrawal,Debit Card,Mobile App,49086.32,685.55,Completed
TXN00076864,CUST008223,2025-09-13,Bank Transfer,Bank Transfer,Web,37604.29,170.72,Completed
TXN00076932,CUST003091,2025-09-13,Online Payment,Credit Card,ATM,1469.81,12.1,Completed
TXN00077499,CUST006538,2025-09-13,Bill Payment,Credit Card,Mobile App,26032.18,132.99,Completed
TXN00078022,CUST005938,2025-09-13,Online Payment,Bank Transfer,Mobile App,20738.68,225.53,Completed
TXN00078045,CUST006252,2025-09-13,Bank Transfer,Mobile Wallet,Mobile App,88744.48,337.77,Completed
TXN00078802,CUST006904,2025-09-13,Online Payment,QR Payment,Mobile App,11116.64,0.0,Reversed
TXN00079177,CUST011796,2025-09-13,Bank Transfer,Bank Transfer,Web,32506.22,115.69,Completed
TXN00079597,CUST010823,2025-09-13,Mobile Top-up,Debit Card,POS,1487.42,4.43,Completed
TXN00080428,CUST003712,2025-09-13,Bank Transfer,QR Payment,Web,27604.11,91.0,Completed
TXN00081454,CUST007553,2025-09-13,Cash Withdrawal,Mobile Wallet,Branch,4725.29,52.8,Completed
TXN00081941,CUST001723,2025-09-13,Online Payment,Debit Card,Mobile App,9810.31,112.6,Completed
TXN00082768,CUST010358,2025-09-13,Bank Transfer,Debit Card,Mobile App,207163.05,907.03,Completed
TXN00082936,CUST001978,2025-09-13,Mobile Top-up,Mobile Wallet,Web,3882.43,12.78,Completed
TXN00083105,CUST006344,2025-09-13,Bank Transfer,QR Payment,Web,10022.23,32.45,Completed
TXN00083766,CUST007039,2025-09-13,Cash Withdrawal,Mobile Wallet,POS,3470.38,37.34,Completed
TXN00083820,CUST006064,2025-09-13,Bill Payment,Mobile Wallet,Mobile App,6286.27,37.64,Completed
TXN00084220,CUST001927,2025-09-13,Online Payment,Bank Transfer,ATM,2088.55,17.8,Completed
TXN00088093,CUST006696,2025-09-13,Mobile Top-up,Bank Transfer,POS,2442.79,8.79,Completed
TXN00088760,CUST001014,2025-09-13,Bill Payment,QR Payment,POS,1866.85,9.94,Completed
TXN00088976,CUST008852,2025-09-13,Bill Payment,Credit Card,POS,6867.22,41.97,Completed
TXN00089522,CUST007297,2025-09-13,Cash Withdrawal,Bank Transfer,POS,42861.89,442.36,Completed
TXN00090268,CUST008286,2025-09-13,Bill Payment,Bank Transfer,Mobile App,4257.71,27.71,Completed
TXN00090629,CUST005743,2025-09-13,Card Purchase,QR Payment,Web,9612.45,66.33,Completed
TXN00090937,CUST000358,2025-09-13,Bill Payment,Mobile Wallet,Mobile App,3004.52,18.37,Completed
TXN00092403,CUST008343,2025-09-13,Card Purchase,Mobile Wallet,Web,5326.74,53.03,Completed
TXN00093999,CUST006904,2025-09-13,Mobile Top-up,Mobile Wallet,Mobile App,1552.71,0.0,Failed
TXN00094845,CUST008266,2025-09-13,Card Purchase,Debit Card,Mobile App,4673.8,42.1,Completed
TXN00095265,CUST008122,2025-09-13,Cash Withdrawal,QR Payment,Web,4647.46,0.0,Reversed
TXN00095631,CUST001216,2025-09-13,Bill Payment,Bank Transfer,Mobile App,11763.97,64.65,Completed
TXN00096987,CUST011831,2025-09-13,Card Purchase,QR Payment,ATM,11054.32,108.55,Completed
TXN00098202,CUST000339,2025-09-13,Card Purchase,Bank Transfer,Web,9904.26,105.76,Completed
TXN00100398,CUST000505,2025-09-13,Card Purchase,Bank Transfer,Mobile App,2983.52,27.54,Completed
TXN00100778,CUST008217,2025-09-13,Online Payment,Debit Card,Mobile App,5758.48,58.8,Completed
TXN00101244,CUST011484,2025-09-13,Bank Transfer,QR Payment,POS,9866.66,36.46,Completed
TXN00101252,CUST005049,2025-09-13,Mobile Top-up,QR Payment,Branch,6878.5,22.44,Completed
TXN00101327,CUST004114,2025-09-13,Cash Withdrawal,Debit Card,Web,20980.88,238.25,Completed
TXN00101415,CUST009715,2025-09-13,Card Purchase,Bank Transfer,ATM,5066.81,36.29,Completed
TXN00101570,CUST007568,2025-09-13,Online Payment,Credit Card,ATM,3653.33,43.65,Completed
TXN00101894,CUST001443,2025-09-13,Mobile Top-up,Debit Card,Mobile App,1073.89,3.71,Completed
TXN00101985,CUST003618,2025-09-13,Card Purchase,Bank Transfer,Mobile App,2468.96,25.86,Completed
TXN00102043,CUST006098,2025-09-13,Card Purchase,Mobile Wallet,POS,6894.16,60.14,Completed
TXN00103015,CUST008211,2025-09-13,Card Purchase,Debit Card,Mobile App,1227.56,9.96,Completed
TXN00103207,CUST011728,2025-09-13,Card Purchase,Debit Card,POS,5068.14,48.67,Completed
TXN00104698,CUST011243,2025-09-13,Bank Transfer,Credit Card,ATM,55461.04,224.2,Completed
TXN00105403,CUST003847,2025-09-13,Bank Transfer,Credit Card,Mobile App,28848.87,110.32,Completed
TXN00105637,CUST008739,2025-09-13,Card Purchase,Debit Card,Mobile App,9632.23,88.39,Completed
TXN00106102,CUST006275,2025-09-13,Card Purchase,Mobile Wallet,Web,4730.94,35.48,Completed
TXN00106536,CUST010798,2025-09-13,Mobile Top-up,Debit Card,POS,1311.43,3.75,Completed
TXN00106603,CUST003731,2025-09-13,Bank Transfer,Credit Card,POS,15464.8,48.73,Completed
TXN00106765,CUST008692,2025-09-13,Mobile Top-up,Debit Card,Mobile App,800.18,1.88,Completed
TXN00107256,CUST000377,2025-09-13,Card Purchase,Credit Card,Mobile App,1932.16,19.21,Completed
TXN00107281,CUST004661,2025-09-13,Card Purchase,Credit Card,POS,38238.92,341.38,Completed
TXN00107860,CUST009496,2025-09-13,Card Purchase,Debit Card,Web,3073.09,23.74,Completed
TXN00108397,CUST003370,2025-09-13,Mobile Top-up,Bank Transfer,Mobile App,698.89,2.49,Completed
TXN00108474,CUST005422,2025-09-13,Online Payment,Bank Transfer,Mobile App,1826.74,14.5,Completed
TXN00109265,CUST004248,2025-09-13,Mobile Top-up,Credit Card,ATM,2616.6,9.07,Completed
TXN00110039,CUST010728,2025-09-13,Bank Transfer,Credit Card,ATM,24650.08,85.17,Completed
TXN00110929,CUST006729,2025-09-13,Mobile Top-up,Mobile Wallet,POS,3870.64,10.66,Completed
TXN00111208,CUST006552,2025-09-13,Card Purchase,Bank Transfer,Mobile App,12156.07,124.44,Completed
TXN00112594,CUST009954,2025-09-13,Bill Payment,Credit Card,Web,19161.86,105.35,Completed
TXN00113069,CUST000419,2025-09-13,Online Payment,Debit Card,Mobile App,29091.57,235.78,Completed
TXN00113478,CUST002095,2025-09-13,Online Payment,Bank Transfer,POS,30026.19,245.95,Completed
TXN00113875,CUST007532,2025-09-13,Card Purchase,Credit Card,Web,5441.53,0.0,Failed
TXN00114649,CUST009310,2025-09-13,Card Purchase,Mobile Wallet,POS,6915.85,52.24,Completed
TXN00116280,CUST006496,2025-09-13,Cash Withdrawal,Debit Card,POS,6856.78,84.34,Completed
TXN00116417,CUST009995,2025-09-13,Card Purchase,QR Payment,ATM,3435.78,25.63,Completed
TXN00116429,CUST009315,2025-09-13,Mobile Top-up,Mobile Wallet,POS,1123.02,3.73,Completed
TXN00117921,CUST010340,2025-09-13,Bank Transfer,Credit Card,Mobile App,10530.25,42.57,Completed
TXN00118652,CUST009786,2025-09-13,Bank Transfer,Debit Card,POS,6177.87,25.68,Completed
TXN00118655,CUST005345,2025-09-13,Bank Transfer,Mobile Wallet,POS,20354.69,96.15,Completed
TXN00119255,CUST002798,2025-09-13,Bank Transfer,QR Payment,Web,27262.06,98.97,Completed
TXN00119310,CUST002911,2025-09-13,Bill Payment,Bank Transfer,Mobile App,6015.23,30.35,Completed
TXN00120448,CUST007715,2025-09-13,Card Purchase,Debit Card,Mobile App,7332.06,69.4,Completed
TXN00122396,CUST004282,2025-09-13,Bank Transfer,QR Payment,Mobile App,18825.63,61.88,Completed
TXN00123678,CUST009679,2025-09-13,Bank Transfer,Bank Transfer,POS,8056.43,38.37,Completed
TXN00125424,CUST002443,2025-09-13,Bill Payment,Credit Card,Mobile App,15784.91,90.59,Completed
TXN00126857,CUST001553,2025-09-13,Bill Payment,Debit Card,Web,21834.96,144.48,Completed
TXN00127956,CUST005838,2025-09-13,Bill Payment,Bank Transfer,ATM,14930.6,74.09,Completed
TXN00129561,CUST001664,2025-09-13,Bill Payment,Debit Card,ATM,4852.18,22.1,Completed
TXN00129756,CUST005718,2025-09-13,Bill Payment,Debit Card,Mobile App,5369.17,34.23,Completed
TXN00130193,CUST003539,2025-09-13,Mobile Top-up,Credit Card,ATM,586.92,1.42,Completed
TXN00133717,CUST003370,2025-09-13,Card Purchase,QR Payment,Web,4194.27,0.0,Reversed
TXN00134761,CUST004702,2025-09-13,Online Payment,Debit Card,Mobile App,19492.72,164.1,Completed
TXN00136460,CUST007153,2025-09-13,Card Purchase,Mobile Wallet,POS,20479.66,203.74,Completed
TXN00136791,CUST005706,2025-09-13,Online Payment,Mobile Wallet,Web,5103.97,40.09,Completed
TXN00137056,CUST004019,2025-09-13,Mobile Top-up,Bank Transfer,Web,756.25,1.8,Completed
TXN00137968,CUST004164,2025-09-13,Bill Payment,Bank Transfer,ATM,35116.45,205.75,Completed
TXN00140239,CUST008868,2025-09-13,Card Purchase,Debit Card,POS,3819.09,31.51,Completed
TXN00141243,CUST005766,2025-09-13,Card Purchase,Debit Card,Mobile App,8853.43,73.13,Completed
TXN00142067,CUST001771,2025-09-13,Online Payment,Mobile Wallet,Web,39496.37,303.07,Completed
TXN00142725,CUST002241,2025-09-13,Bank Transfer,Debit Card,ATM,48247.6,178.05,Completed
TXN00145814,CUST003006,2025-09-13,Card Purchase,Bank Transfer,Mobile App,3381.96,31.13,Completed
TXN00146486,CUST005581,2025-09-13,Online Payment,Debit Card,Web,13524.66,133.82,Completed
TXN00146679,CUST010997,2025-09-13,Cash Withdrawal,Mobile Wallet,POS,12413.06,123.3,Completed
TXN00147556,CUST006384,2025-09-13,Bill Payment,Bank Transfer,ATM,7738.53,41.78,Completed
TXN00147634,CUST007598,2025-09-13,Cash Withdrawal,Mobile Wallet,Web,2764.07,38.11,Completed
TXN00148447,CUST009534,2025-09-13,Bank Transfer,Debit Card,ATM,51557.73,197.93,Completed
TXN00149902,CUST010288,2025-09-13,Card Purchase,Bank Transfer,ATM,8643.97,76.79,Completed
TXN00002024,CUST006467,2025-09-14,Mobile Top-up,Mobile Wallet,POS,3361.73,11.85,Completed
TXN00002222,CUST007390,2025-09-14,Card Purchase,Bank Transfer,POS,7966.58,75.09,Completed
TXN00003130,CUST003536,2025-09-14,Bank Transfer,Debit Card,POS,16644.85,61.49,Completed
TXN00003285,CUST007113,2025-09-14,Mobile Top-up,Bank Transfer,Mobile App,1158.07,4.12,Completed
TXN00003318,CUST000871,2025-09-14,Card Purchase,Bank Transfer,POS,5094.49,49.62,Completed
TXN00003360,CUST010142,2025-09-14,Card Purchase,Bank Transfer,Web,15052.3,151.95,Completed
TXN00003670,CUST006527,2025-09-14,Online Payment,Debit Card,Mobile App,10650.57,125.63,Completed
TXN00003982,CUST004446,2025-09-14,Card Purchase,Mobile Wallet,ATM,14182.67,107.79,Completed
TXN00004013,CUST007458,2025-09-14,Card Purchase,Credit Card,Mobile App,12008.35,81.47,Completed
TXN00004656,CUST002116,2025-09-14,Cash Withdrawal,Debit Card,Branch,15817.12,186.4,Completed
TXN00005618,CUST001111,2025-09-14,Online Payment,Credit Card,Mobile App,10091.7,108.44,Completed
TXN00008974,CUST001094,2025-09-14,Bank Transfer,Mobile Wallet,POS,17365.3,74.97,Completed
TXN00009047,CUST005909,2025-09-14,Card Purchase,Bank Transfer,ATM,3986.22,29.69,Completed
TXN00009410,CUST001855,2025-09-14,Online Payment,Credit Card,Web,4122.92,49.45,Completed
TXN00010006,CUST007357,2025-09-14,Card Purchase,Debit Card,POS,11467.24,105.18,Completed
TXN00010443,CUST000776,2025-09-14,Cash Withdrawal,Credit Card,Web,11639.34,110.75,Completed
TXN00010916,CUST007864,2025-09-14,Card Purchase,Credit Card,Mobile App,4663.05,35.95,Completed
TXN00011163,CUST009410,2025-09-14,Card Purchase,Bank Transfer,Branch,2512.47,20.54,Completed
TXN00011698,CUST000488,2025-09-14,Mobile Top-up,QR Payment,Mobile App,3769.12,12.84,Completed
TXN00011816,CUST005791,2025-09-14,Online Payment,Debit Card,POS,7507.93,64.63,Completed
TXN00012182,CUST010010,2025-09-14,Card Purchase,Debit Card,Mobile App,8347.83,69.3,Completed
TXN00014890,CUST004029,2025-09-14,Bill Payment,Mobile Wallet,POS,4126.2,29.01,Completed
TXN00014997,CUST004714,2025-09-14,Mobile Top-up,Debit Card,Web,457.16,1.14,Completed
TXN00015338,CUST002102,2025-09-14,Bill Payment,Mobile Wallet,POS,9993.72,57.88,Completed
TXN00016061,CUST008518,2025-09-14,Bill Payment,Debit Card,Mobile App,8520.38,56.79,Completed
TXN00016067,CUST009767,2025-09-14,Card Purchase,Credit Card,POS,3523.85,29.38,Completed
TXN00016905,CUST004792,2025-09-14,Bank Transfer,Debit Card,Mobile App,19111.73,82.57,Completed
TXN00017607,CUST003092,2025-09-14,Cash Withdrawal,Bank Transfer,Web,9178.66,89.3,Completed
TXN00018297,CUST005870,2025-09-14,Card Purchase,Debit Card,Web,5459.61,37.32,Completed
TXN00019661,CUST005968,2025-09-14,Online Payment,Bank Transfer,Mobile App,19314.42,197.17,Completed
TXN00020230,CUST002168,2025-09-14,Bank Transfer,Debit Card,ATM,19609.03,87.06,Completed
TXN00021217,CUST009235,2025-09-14,Mobile Top-up,Bank Transfer,ATM,2096.4,5.77,Completed
TXN00021562,CUST001584,2025-09-14,Card Purchase,QR Payment,POS,12218.45,92.9,Completed
TXN00021988,CUST006536,2025-09-14,Card Purchase,Debit Card,Web,9324.7,88.9,Completed
TXN00022019,CUST003317,2025-09-14,Cash Withdrawal,Debit Card,Mobile App,31919.2,422.06,Completed
TXN00023097,CUST004079,2025-09-14,Card Purchase,Credit Card,Mobile App,11324.08,122.01,Completed
TXN00024322,CUST005614,2025-09-14,Bill Payment,Credit Card,Branch,5845.26,38.39,Completed
TXN00025150,CUST002966,2025-09-14,Bank Transfer,Debit Card,Web,66444.54,263.58,Completed
TXN00025163,CUST002411,2025-09-14,Card Purchase,Debit Card,Web,5869.56,55.39,Completed
TXN00025186,CUST009001,2025-09-14,Bill Payment,Mobile Wallet,Branch,7252.47,51.72,Completed
TXN00025249,CUST010997,2025-09-14,Card Purchase,Debit Card,Mobile App,12823.14,131.07,Completed
TXN00025306,CUST000813,2025-09-14,Bill Payment,Mobile Wallet,Web,3742.2,21.56,Completed
TXN00026418,CUST006789,2025-09-14,Card Purchase,Mobile Wallet,Web,3884.1,41.26,Completed
TXN00028152,CUST009166,2025-09-14,Online Payment,QR Payment,Web,21972.17,187.88,Completed
TXN00029521,CUST001957,2025-09-14,Card Purchase,Debit Card,Mobile App,10370.99,94.79,Completed
TXN00031243,CUST009879,2025-09-14,Cash Withdrawal,Debit Card,Mobile App,6897.84,77.23,Completed
TXN00031261,CUST002264,2025-09-14,Mobile Top-up,Debit Card,ATM,1145.04,3.1,Completed
TXN00031572,CUST000160,2025-09-14,Online Payment,Debit Card,POS,4556.6,40.15,Completed
TXN00031824,CUST003328,2025-09-14,Bill Payment,QR Payment,Mobile App,4388.29,28.12,Completed
TXN00031879,CUST009666,2025-09-14,Card Purchase,Bank Transfer,Web,6359.36,50.61,Completed
TXN00035003,CUST009874,2025-09-14,Card Purchase,Mobile Wallet,Mobile App,13975.61,114.23,Completed
TXN00035291,CUST007752,2025-09-14,Mobile Top-up,Mobile Wallet,Mobile App,4143.94,13.81,Completed
TXN00035478,CUST010860,2025-09-14,Card Purchase,Debit Card,Mobile App,3613.88,27.45,Completed
TXN00035571,CUST007641,2025-09-14,Mobile Top-up,Bank Transfer,Mobile App,3756.06,11.16,Completed
TXN00035581,CUST006046,2025-09-14,Bank Transfer,Debit Card,Web,15436.42,70.46,Completed
TXN00036715,CUST000308,2025-09-14,Bank Transfer,Credit Card,Web,13177.21,57.17,Completed
TXN00036937,CUST007427,2025-09-14,Cash Withdrawal,Bank Transfer,ATM,18002.76,0.0,Reversed
TXN00038066,CUST004277,2025-09-14,Card Purchase,Bank Transfer,Web,6679.4,55.66,Completed
TXN00039120,CUST009847,2025-09-14,Bank Transfer,Debit Card,POS,35892.75,0.0,Reversed
TXN00039425,CUST005926,2025-09-14,Mobile Top-up,Debit Card,Mobile App,1034.26,2.89,Completed
TXN00041175,CUST008223,2025-09-14,Online Payment,Bank Transfer,POS,5473.55,47.36,Completed
TXN00042166,CUST002350,2025-09-14,Card Purchase,Mobile Wallet,Mobile App,12355.73,131.29,Completed
TXN00044028,CUST007179,2025-09-14,Bank Transfer,Debit Card,POS,103025.38,340.91,Completed
TXN00044040,CUST001502,2025-09-14,Bank Transfer,QR Payment,Mobile App,62803.67,269.89,Completed
TXN00044943,CUST007536,2025-09-14,Bill Payment,Bank Transfer,Web,5434.97,32.79,Completed
TXN00045224,CUST001444,2025-09-14,Online Payment,Mobile Wallet,Mobile App,6786.73,70.32,Completed
TXN00045341,CUST009121,2025-09-14,Bill Payment,Bank Transfer,Mobile App,12540.81,68.23,Completed
TXN00045740,CUST011327,2025-09-14,Mobile Top-up,Mobile Wallet,Mobile App,2579.09,6.15,Completed
TXN00046359,CUST008894,2025-09-14,Bank Transfer,Mobile Wallet,POS,41069.27,175.03,Completed
TXN00048063,CUST009577,2025-09-14,Cash Withdrawal,QR Payment,ATM,34192.29,390.68,Completed
TXN00050262,CUST003875,2025-09-14,Card Purchase,Mobile Wallet,Web,3451.87,27.81,Completed
TXN00050984,CUST011762,2025-09-14,Online Payment,Credit Card,Web,12116.88,130.76,Completed
TXN00051952,CUST008897,2025-09-14,Cash Withdrawal,Credit Card,Mobile App,13232.05,177.93,Completed
TXN00052154,CUST003306,2025-09-14,Card Purchase,Debit Card,ATM,16570.17,133.59,Completed
TXN00053394,CUST008702,2025-09-14,Card Purchase,Credit Card,POS,8082.48,84.55,Completed
TXN00055167,CUST010526,2025-09-14,Bill Payment,Bank Transfer,POS,4170.4,23.18,Completed
TXN00055654,CUST001901,2025-09-14,Bill Payment,Debit Card,Web,6043.38,36.93,Completed
TXN00055793,CUST002952,2025-09-14,Card Purchase,Debit Card,Mobile App,6310.47,55.2,Completed
TXN00056896,CUST008915,2025-09-14,Mobile Top-up,Debit Card,Web,2470.8,8.04,Completed
TXN00057066,CUST004636,2025-09-14,Online Payment,QR Payment,ATM,20669.36,169.16,Completed
TXN00058172,CUST003032,2025-09-14,Bill Payment,Bank Transfer,POS,11764.54,64.07,Completed
TXN00058195,CUST007039,2025-09-14,Bill Payment,Debit Card,POS,4549.19,30.27,Completed
TXN00059761,CUST011343,2025-09-14,Bank Transfer,Credit Card,POS,54667.01,199.19,Completed
TXN00061192,CUST011076,2025-09-14,Online Payment,Debit Card,Web,5342.69,49.49,Completed
TXN00062874,CUST001739,2025-09-14,Cash Withdrawal,Credit Card,Web,13139.78,119.25,Completed
TXN00063274,CUST005606,2025-09-14,Mobile Top-up,Debit Card,Branch,6743.49,20.7,Completed
TXN00063378,CUST001985,2025-09-14,Card Purchase,Debit Card,Web,680.91,4.97,Completed
TXN00063384,CUST006766,2025-09-14,Bill Payment,Debit Card,Web,5011.41,23.39,Completed
TXN00063487,CUST001989,2025-09-14,Card Purchase,Mobile Wallet,POS,2305.95,18.04,Completed
TXN00063595,CUST009235,2025-09-14,Card Purchase,Mobile Wallet,Mobile App,10777.71,78.92,Completed
TXN00063839,CUST004989,2025-09-14,Bank Transfer,Mobile Wallet,Mobile App,48616.99,196.04,Completed
TXN00065259,CUST007420,2025-09-14,Bank Transfer,Bank Transfer,POS,50091.04,198.87,Completed
TXN00065404,CUST003863,2025-09-14,Online Payment,Bank Transfer,Mobile App,38806.85,326.42,Completed
TXN00065914,CUST009128,2025-09-14,Card Purchase,Mobile Wallet,Web,4376.96,35.06,Completed
TXN00066141,CUST011963,2025-09-14,Card Purchase,Bank Transfer,POS,7452.66,52.0,Completed
TXN00066873,CUST003695,2025-09-14,Online Payment,Mobile Wallet,Web,16769.0,192.99,Completed
TXN00067253,CUST000787,2025-09-14,Online Payment,Debit Card,ATM,10399.95,124.51,Completed
TXN00067722,CUST009201,2025-09-14,Bank Transfer,Bank Transfer,Mobile App,21141.92,88.74,Completed
TXN00069583,CUST011867,2025-09-14,Online Payment,Debit Card,ATM,19547.21,227.09,Completed
TXN00069603,CUST000013,2025-09-14,Card Purchase,Debit Card,POS,22184.34,200.52,Completed
TXN00069941,CUST001741,2025-09-14,Bill Payment,Debit Card,ATM,6008.07,38.03,Completed
TXN00070346,CUST002764,2025-09-14,Bank Transfer,Credit Card,Branch,24969.52,109.27,Completed
TXN00072108,CUST011198,2025-09-14,Bank Transfer,Credit Card,ATM,10566.93,0.0,Failed
TXN00072333,CUST011678,2025-09-14,Card Purchase,QR Payment,Mobile App,2813.96,28.25,Completed
TXN00072417,CUST009832,2025-09-14,Mobile Top-up,Credit Card,POS,4955.17,13.81,Completed
TXN00073393,CUST004397,2025-09-14,Bank Transfer,Bank Transfer,POS,17576.66,78.47,Completed
TXN00074277,CUST002199,2025-09-14,Card Purchase,Debit Card,Web,11139.17,0.0,Failed
TXN00074753,CUST008492,2025-09-14,Online Payment,Debit Card,Mobile App,4086.82,45.38,Completed
TXN00075003,CUST006224,2025-09-14,Card Purchase,Bank Transfer,Branch,13533.24,100.18,Completed
TXN00075329,CUST002966,2025-09-14,Cash Withdrawal,Credit Card,Mobile App,11173.57,102.44,Completed
TXN00075469,CUST006111,2025-09-14,Cash Withdrawal,Debit Card,ATM,13524.31,169.73,Completed
